Year,Month,Day,Avg_Radiation,Avg_Temperature
2016,4,9,4.684466666666666,27.057766666666666
2016,4,10,5.541133333333333,27.235866666666666
2016,4,11,4.3986,27.225266666666666
2016,4,12,4.0924000000000005,26.813366666666667
2016,4,13,5.8378,27.226233333333333
2016,4,14,4.653466666666667,27.163933333333333
2016,4,15,4.270333333333333,26.914733333333334
2016,4,16,5.1852,26.966366666666666
2016,4,17,4.149,26.800366666666665
2016,4,18,4.132733333333333,26.795099999999998
2016,4,19,4.825466666666667,26.650966666666665
2016,4,20,4.5498,26.734866666666665
2016,4,21,5.591733333333333,27.052766666666667
2016,4,22,3.737133333333334,26.630033333333333
2016,4,23,4.1180666666666665,26.34453333333333
2016,4,24,4.915933333333333,26.705333333333336
2016,4,25,4.950399999999999,26.8519
2016,4,26,5.213866666666667,27.169533333333334
2016,4,27,5.419333333333333,27.224166666666665
2016,4,28,4.555733333333333,27.132
2016,4,29,4.4142,26.9493
2016,4,30,5.485466666666667,27.0227
2016,5,1,5.2738000000000005,27.0629
2016,5,2,4.7654,26.8793
2016,5,3,5.214533333333333,26.787533333333332
2016,5,4,5.563933333333334,26.812466666666666
2016,5,5,5.124333333333333,26.8657
2016,5,6,4.9517999999999995,27.083433333333332
2016,5,7,5.301266666666667,27.239433333333334
2016,5,8,4.3754,27.09576666666667
2016,5,9,5.735,27.362533333333335
2016,5,10,4.3536,27.1391
2016,5,11,5.5776,27.25633333333333
2016,5,12,5.580733333333334,27.300433333333334
2016,5,13,4.539266666666666,27.41493333333333
2016,5,14,4.923133333333333,27.382333333333335
2016,5,15,4.901266666666667,27.210533333333334
2016,5,16,5.215866666666667,27.11
2016,5,17,5.0438,27.203733333333332
2016,5,18,3.9510666666666663,26.845033333333333
2016,5,19,4.704866666666667,26.6708
2016,5,20,4.602333333333333,26.52263333333333
2016,5,21,5.243266666666667,26.707700000000003
2016,5,22,4.312133333333334,26.89936666666667
2016,5,23,5.267133333333334,27.10696666666667
2016,5,24,4.8815333333333335,26.90243333333333
2016,5,25,4.5969999999999995,26.858933333333333
2016,5,26,4.649,26.97406666666667
2016,5,27,4.723333333333334,26.6506
2016,5,28,5.167666666666666,26.731366666666666
2016,5,29,5.0208,26.5141
2016,5,30,4.835133333333333,26.786366666666666
2016,5,31,4.362866666666666,27.029533333333333
2016,6,1,4.071266666666666,26.885266666666666
